BD_1,researcher investigating internet thing iot obtain information environment control act analysis collected big data important topic iot manage vast number device demo demonstrate management model order detect fault analyze network improve performance connectivity low powered mesh network model take action necessary visualize action state different managed object building proposed model modified wellknown network management protocol management data access performed fault performance analysis term value counter collected interface demonstration indicate usage proposed method perform well limited bandwidth network time security device firmware related feature also added management system ,2
BD_2,one recent application vehicular networking domain distributed data processing car sensor information recent concept vehicular cloud computing explored provide necessary scalability improve communication cluster car called vehicular micro cloud participant car bicyclist pedestrian order provide bigger picture also interconnect micro cloud data center cloud server considered bridging gap uplink capability connected car data center option include direct lte uplink car selected roadside unit rsus backend connectivity lte uplink vehicular micro cloud finally hybrid solution taking network quality available channel resource account finding clearly show advantage hybrid solution term throughput well optimizing operational cost ,2
BD_3,big data technology efficient case however disadvantage applied modern university current quality education high enough thus university satisfy several condition example providing broad set different type task including group discussion oral speech essay one possible correct opinion developing complex skill student collecting information course student activity progress alumnus skill undoubtedly big data opportunity develop quality education many small university provide private educational program small group moreover offer student direct conversation lecturer word mouth format educational strategy definitely advantage usage big data russia possible however claim increasing higher education quality ,2
BD_4,wireless sensor network wsn set thousand micro sensor node one important constraint limited energy since node small dimension needed energy provided small limited energy battery therefore problem energy reduction one biggest challenge network propose clusterbased method reduce average energy consumption round method data packet transmission b method normal node cluster head chs tree structure transmit data packet toward cluster head b respectively fact energy consumption reduced contrast leach following modification minimization hop length necessary transmission data packet inside cluster via continuously data aggregation cluster selection nearest cluster head b transmission final data packet toward b round simulation result show algorithm decrease average energy consumption sensor network contrast leach ,2
BD_5,automotive suspension system big potential mechanical failure due fatigue system subjected variable amplitude loading condition specifically focus coil spring one suspension system part vehicle driven road surface hit pothole bump coil spring affected significant load significant load cause damage component objective predict coil spring fatigue damage relate ikaz coefficient result statisticalbased method ikaz method signal captured repeated loading known fatigue signal car driven three different road highway country road damagesurface road strain gauge mounted outer surface coil spring capture fatigue load variable amplitude data road recorded strain analysed fatigue damage ikaz coefficient purpose analysis found damage road give highest fatigue damage rather road also fatigue damage proportionally related ikaz coefficient ,2
BD_6,recent technological trend cloud big data platform requires data gathered multiple erse network especially visual analytics aspect node network collect process transfer essential data scenario power efficiency bandwidth network become crucial factor play important role maintaining life longevity network specifically wireless network device dont constant power source mostly battery driven commonly iot device mobile phone sensor node smartwatches etc design development power efficient data routing protocol demand research perpetual industry well academic aspect research also contributes towards green computing short various protocol specialized carried also teen protocol investigated experimentally ,2
BD_7,describes methodology aiming introducing validation action step measurement process big data scenario typical industry application validation involves step measurement one data retrieving data storage organization data processing finally data presentation way variability result consequently uncertainty reduced usefulness taking mind metrological concept like measurement uncertainty level confidence also discussed case presented better demonstrate methodology reference condition monitoring application automatic system ,2
BD_8,internet thing iot paradigm extends connectivity capability everyday life object internet availability billion connected device spread able acquire elaborate data scenario development data acquisition system design method automatic management big data allowing digital service last year field application iot structural health monitoring shm system developed framework experimented good result system mainly devoted monitoring example multiple part civilindustrial structure reducing risk people due sudden collapse aim give overview different type structural health monitoring shm used identify detect characterize degradation damage type engineering structure highlighting benefit improvement obtained thanks application iot paradigm ,2
BD_9,recently trend big data cloud computing internet thing iot visualization network demand terabyte bandwidth computer performance graphic card order meet performance terabyte bandwidth graphic module dic high bandwidth memory hbm technology emerged due difference scale interconnect pitch gpu hbm package substrate hbm interposer certainly required terabyte bandwidth graphic module electrical performance hbm interposer channel consideration manufacturing capability analyzed simulation frequency timedomain furthermore although silicon substrate widely employed hbm interposer fabrication organic glass substrate also proposed replace high cost high loss silicon substrate therefore comparison analysis electrical performance hbm interposer channel silicon organic glass substrate conducted ,2
BD_10,fast robust threedimensional reconstruction facial geometric structure single image challenging numerous application introduce learningbased approach reconstructing threedimensional face single image recent face recovery method rely accurate localization key characteristic point contrast proposed approach based convolutionalneuralnetwork cnn extract face geometry directly image although deep architecture outperform model complex computer vision problem training properly requires large dataset annotated example case threedimensional face currently large volume data set acquiring bigdata tedious alternative propose generate random yet nearly photorealistic facial image geometric form known suggested model successfully recovers facial shape real image even face extreme expression various lighting condition ,2
BD_11,increase number forest fire last year dispatch government take precaution besides prevention early intervention also important fire fighting firefighter know fire time would easier stop fire therefore big need simulating fire behavior exists proposing system simulate propagation fire time also system visualize propagation fire dgis environment accepts kmz file format besides demanded data visualized map system give chance fire planning firefighter system visualize result screen therefore better understanding terrain obtained ,2
BD_12,g network expected able satisfy variety vertical service mobile user business demand automotive industry network slicing promising technology g provide network naas wide range service run different virtual network deployed shared network infrastructure moreover son selforganizing network g expected significant evolution guarantee full intelligence automatic faster management optimization deal requirement recently softwaredefined networking sdn network function virtualization nfv big data machine learning proposed emerging technology necessary tool g especially network slicing aim integrate various machine learning ml algorithm big data sdn nfv build comprehensive architecture experimental framework future son network slicing finally based framework successfully implemented early state traffic classification network slicing mobile broadband traffic application implemented broadband mobile lab bml national chiao tung university nctu ,2
BD_13,technology developed internet thing embedded device built every fabric urban environment connected data continuously produced device processed integrated different level made available standard format service data obviously f form ` big data seen valuable asset developing intelligent application size iot data continue grow becomes inefficient transfer raw data centralised cloudbased data centre perform efficient analytics even stateoftheart big data processing technology address problem article demonstrates idea distributed intelligence sensor data computing disperses intelligent computation much smaller autonomous unit eg sensor network gateway smart phone edge cloud order reduce data size provide high quality data data centre autonomous unit usually close proximity data consumer also provide potential reduced latency improved quality service research designing method apparatus distributed computing sensor data eg acquisition discovery estimation provide case urban air pollution monitoring visualisation ,2
BD_14,project named cityeyes based hbase big data analyzing platform realtimedisplay technology hcss could analyze data result dynamically project devoted designing online citydataanalyzing platform interacting real time filtering analyzing displaying data view filtering sample wuxi collect much information including phone signaling railway airport weibo population mobility etc moreover write enough data mining script variety data extract value view analyzing build efficient analyzing model ides two part includes front end back end back end focusing compressing data extracting valid information clustering data stream time frontend applies realtimedisplay technology provide interactive nicelooking data visualizing solution user view displaying come various solution two angle every variety data distribution network svgcanvas animation tech data mixed map display dynamically ,2
BD_15,intelligent transportation system it supposed constantly provide driver useful navigation information eg shortest driving path realtime traffic condition road condition data collecting raw data physical sensor various medium previous mainly considers develop framework extract useful information physical sensor meanwhile relatively rich usercontributed posting contain valuable information traffic road condition leveraged enhance effectiveness it address research gap present relatively approach extracting analyzing useful driving navigation information big data archived online social medium socalled social sensor particular advocate topic modelbased computational method extract relevant semantics eg traffic condition road condition driver condition etc relatively noisy usercontributed posting online social medium classification ensemble method proposed automatically identify specific traffic related event transmit useful navigation hint back dissemination driver evaluation based realworld posting twitter sina weibo demonstrates proposed social sensor analytics method effective identifying traffic event compared baseline method open door development next generation it leverage big data archived online social medium enhance richness quality traffic navigation aid provided it ,2
BD_16,kiichannel hvdc link one world biggest hvdc link utilizes submarine cable commercial operation since june link bulk power transmission coalfired thermal power plant load center also contributes stabilize reinforce power system western part japan many technology dc gas insulated switchgear large diameter lighttriggered thyristors applied project several coordination control also applied hvdc operation data since commissioning hvdc prof high reliability showing high energy utilization % ,2
BD_17,proposed related experimental application multilayer perceptron mlp artificial neural network ann oriented predictive diagnostic automated patient monitoring homecare assistance mean control room possible check periodically heart rate patient sending data home annmlp model designed developed knime workflow providing heart rate prediction good data processing performance describes step data processing highlighting procedure read workflow output according optimal heart rate value annmlp predictive diagnostic model suitable dehospitalization process enabling telemedicine smart sensor able measure patient physiological data finally provides solution big data system integration ,2
BD_18,aim highlight categorical method potential application could useful drawing company marketing strategy multivariate statistical technique used quantitative analysis marketing decision support system md nevertheless big data provide numerous qualitative variable whose processing requires categorical statistical method dealing big data marketing research carried multiple correspondence analysis show investigate intricate relation among categorical variable observed category specific regard consumer purchasing behavior data analysis allow detect essential aspect rational basis adopting effective marketing strategy ,2
BD_19,growing rhythm modern economy force company constantly introduce solution resulting innovating market nowadays vast majority business determined implement product technical technological organizational innovation enterprise focused creating value customer becoming aware demanding term increased customer requirement relating lead time delivery service product availability reliability newest solution internet thing big data industry create opportunity meet need contribute development logistics supply chain management analyse possibility utilizing business process management technique standard methodology artificial intelligence technique ai decision support system ds management business process supporting business process optimization centred approach supply chain usage business process lifecycle ,2
